APM,Interpreter,Logging,Data Structure,i18n,Setup,Logic,Microservices,Test,Search,UI,Parser,App,IssueNumber_dc,IssueText,IssueTitle
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3641,kbm map alt gr alt doesnt work environ window build number powertoy version powertoy modul report bug applic keyboard manag background alt gr special key appear number intern keyboard layout includ us intern uk layout window ctrl alt equival alt gr wish remap alt gr behav like regular alt use exampl type press alt gr ctrl alt norwegian keyboard step reproduc remap alt gr alt shown screenshot imag user imag githubusercont dce daf ea b b ebc png key auto detect recogn alt gr alt right that im go expect behavior alt gr behav regular alt exampl press alt gr norwegian keyboard yield press ctrl alt gr get result alt gr behav like regular alt actual behavior press alt gr still yield norwegian keyboard word alt gr key still behav like alt gr keyboard map work expect addit context past success use sharpkey exact map here screenshot look like sharpkey imag user imag githubusercont fd daf ea png want map alt gr alt facilit better touch type better load distribut hand type ident alt key side keyboard instead type downsid train type ctrl alt instead access special charact former access alt gr,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3678,request shortcut context menu doesnt exist shortcut ad shortcut function context menu item without exist sometim there softwar function get use lot reason develop assign default shortcut key combin file page setup notepad exe exampl itd nice add way powertoy keyboard manag look context menus specif program contain abl assign shortcut exampl would look notepad exe appli user specifi shortcut would select file page setup notepad activ window unlik macro maco keyboard shortcut function fantast work far much appreci,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3678,request shortcut context menu doesnt exist shortcut ad shortcut function context menu item without exist sometim there softwar function get use lot reason develop assign default shortcut key combin file page setup notepad exe exampl itd nice add way powertoy keyboard manag look context menus specif program contain abl assign shortcut exampl would look notepad exe appli user specifi shortcut would select file page setup notepad activ window unlik macro maco keyboard shortcut function fantast work far much appreci,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3684,fanci zone exclud app snap thru context menu,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3684,fanci zone exclud app snap thru context menu,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690,request mous shortcutsi wonder possibl map differ action e minim other minim tray kill process send back alway top center window upon press window menu icon minim maxim close differ mous button,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690,request mous shortcutsi wonder possibl map differ action e minim other minim tray kill process send back alway top center window upon press window menu icon minim maxim close differ mous button,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3699,run allow filter app result summari new featur enhanc sometim might use filter app search result mayb regex instanc context menu search result exampl imag user imag githubusercont ee e ecc ea e f png instanc person dont want see charact map weather window app privat charact editor never use go see search result might issu would fix search result sort somehow usag weight,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3703,keyboard manag break finger touch pad tap certain remap import report bsod secur issu attach memori dump log trace issu instead send dump trace secur microsoft referenc issu environ window build number powertoy version powertoy modul report bug applic keyboard manag step reproduc configur action finger tap window set devic touchpad turn keyboard manag powertoy set remap alt control remap control alt expect behavior finger tap gestur configur set work control alt key swap actual behavior finger tap noth control alt key still swap screenshot,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3703,keyboard manag break finger touch pad tap certain remap import report bsod secur issu attach memori dump log trace issu instead send dump trace secur microsoft referenc issu environ window build number powertoy version powertoy modul report bug applic keyboard manag step reproduc configur action finger tap window set devic touchpad turn keyboard manag powertoy set remap alt control remap control alt expect behavior finger tap gestur configur set work control alt key swap actual behavior finger tap noth control alt key still swap screenshot,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3705,fancyzon allow window lock place summari new featur enhanc alway accident move resiz zone window especi edg go click tab would nice could lock window zone protect accident nudg either window snap back origin posit allow maxim zone wont accident move prevent movement could hotkey overrid behavior intent move lock window clear option set see might annoy peopl confus peopl new product,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3705,fancyzon allow window lock place summari new featur enhanc alway accident move resiz zone window especi edg go click tab would nice could lock window zone protect accident nudg either window snap back origin posit allow maxim zone wont accident move prevent movement could hotkey overrid behavior intent move lock window clear option set see might annoy peopl confus peopl new product,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3737,taskbar widget view current select virtual desktop taskbar widget view current select virtual desktop first thank tool fancyzon etc great workflow doesnt seem nativ window featur see virtual desktop glanc taskbar toolbar aka deskband lend well sinc remain consist desktop shuffl particular compel name virtual desktop win yay propos technic implement detail ive implement rough work exampl beej win virtualdesktopdeskband alreadi pleas workflow enhanc provid,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3737,taskbar widget view current select virtual desktop taskbar widget view current select virtual desktop first thank tool fancyzon etc great workflow doesnt seem nativ window featur see virtual desktop glanc taskbar toolbar aka deskband lend well sinc remain consist desktop shuffl particular compel name virtual desktop win yay propos technic implement detail ive implement rough work exampl beej win virtualdesktopdeskband alreadi pleas workflow enhanc provid,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3752,imag resize scale method optioncan add option scale method bilinear bicub nearest neighbor etc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3752,imag resize scale method optioncan add option scale method bilinear bicub nearest neighbor etc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3814,powerrenam improv enumer increment counter summari new featur enhanc way automat renam increas counter locat user defin locat initi valu exampl import imag camera name img img sequenti order would like renam romanticfailur topsecret romanticfailur topsecret right doesnt seem way unless possibl massag regex suffici unfamiliar case document would v help enumer item option seem alway add sequenti counter start append propos technic implement detail option guess would good sort variabl e g counter would contain number file process could insert arbitrari place replac field would help simpl mathemat oper could appli e g counter would actual produc sequenc file name suppos way specifi pad zero number format would good would get crutka abl includ end anywher string,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3815,imag resize work file placehold onedr summari new featur enhanc current jpg file onedr placehold right click imag resize even appear menu placehold awar download file automat perform relev convers,
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3815,imag resize work file placehold onedr summari new featur enhanc current jpg file onedr placehold right click imag resize even appear menu placehold awar download file automat perform relev convers,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3822,reset set summari new featur enhanc clear concis descript problem new featur would solv describ user would use new function applic wanna ask option reset powertoy set fiddl around much could simpli want start default part manual reset set remov set system regist c user usernam appdata local microsoft powertoy uninstal updat,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3822,reset set summari new featur enhanc clear concis descript problem new featur would solv describ user would use new function applic wanna ask option reset powertoy set fiddl around much could simpli want start default part manual reset set remov set system regist c user usernam appdata local microsoft powertoy uninstal updat,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839,run abil pin first result queri summari new featur enhanc wox abil set first result specif queri improv search result e g often use visual studio type vis bring vs code first vs want vs first result propos technic implement detail option wox see attribut set imagin alreadi sort cooper might worth take deeper look,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839,run abil pin first result queri summari new featur enhanc wox abil set first result specif queri improv search result e g often use visual studio type vis bring vs code first vs want vs first result propos technic implement detail option wox see attribut set imagin alreadi sort cooper might worth take deeper look,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3869,persist sort filter action center notif histori summari new featur enhanc current action center quit often frustrat useless notif item pop middl someth look quick enough seen action center show click noth happen normal would open parent applic similar look far wide cannot seem find sort persist action center notif histori review even item dismiss doesnt show action center point even ongo text log file would better noth often feel like clear concis descript problem new featur would solv describ user would use new function applic propos technic implement detail option clear concis descript want happen would great would either icon action center right click context menu action center taskbar icon read view histori similar bring window allow view past notif either list sort date receiv perhap side menu allow filter notif origin sourc applic servic,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879,imag resize option flip imag horizont vertic,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879,imag resize option flip imag horizont vertic,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3885,blur background alt tabbingjust that,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3885,blur background alt tabbingjust that,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3892,option automat resiz file explor preview relat window size file explor window maxim like larger preview pane size see select file content plenti extra space occupi folder content detail typic increas preview pane size see select file content shrink window size im longer maxim preview pane remain pixel size end cover lot content detail forc manual resiz pane correct suggest automat resiz preview pane relat window size could featur user enabl disabl set user higher display resolut probabl appreci featur us day,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3892,option automat resiz file explor preview relat window size file explor window maxim like larger preview pane size see select file content plenti extra space occupi folder content detail typic increas preview pane size see select file content shrink window size im longer maxim preview pane remain pixel size end cover lot content detail forc manual resiz pane correct suggest automat resiz preview pane relat window size could featur user enabl disabl set user higher display resolut probabl appreci featur us day,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897,run new plugin plugin winget summari new featur enhanc search applic powertool run way quick easili instal app miss winget propos technic implement detail option someth type pt run assum winget instal queri winget search string present search result user probabl bottom pt run result show promin noth els found pt run queri ie request applic isnt instal user click result select applic instal use winget instal,
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3899,fancyzon cant tell differ chrome shortcutsi use multipl chrome shortcut configur open window result multipl chrome window use specif site purpos gmail messag irc photo etc fancyzon isnt abl distinguish window drop zone exampl creat shortcut brianhain googl chrome add applic shortcut,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3904,powerrenam updat powerrenam label context menuth imag resize modul use resiz pictur label context menu make sens sinc describ action app like shell action powerrenam imag user imag githubusercont ea ef b b cc png updat titl someth like renam file renam bulk renam somewhat relat updat posit renam categori cut copi default renam imag user imag githubusercont eed ea c b png,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3913,new powertoy alt tab menu customis summari new featur enhanc new power toy abil control size alt tab menu disabl preview would help could control size alt tab menu correspond screen resolut disabl preview method save space much like done window classic window shell enabl instead win basic win aero glass would impact user posit way would allow user cleaner represent open applic use alt tab menu propos technic implement detail option user configur menu allow make follow chang alt tab menu abil remov preview window see list open applic group applic applic name abil rearrang applic alt tab menu,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3913,new powertoy alt tab menu customis summari new featur enhanc new power toy abil control size alt tab menu disabl preview would help could control size alt tab menu correspond screen resolut disabl preview method save space much like done window classic window shell enabl instead win basic win aero glass would impact user posit way would allow user cleaner represent open applic use alt tab menu propos technic implement detail option user configur menu allow make follow chang alt tab menu abil remov preview window see list open applic group applic applic name abil rearrang applic alt tab menu,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3915,preview html file includ pictur environ window build number microsoft window version powertoy version v powertoy modul report bug applic file explor preview step reproduc creat imag foo png use mspaint screenshot creat html file select file window explor preview page show error icon expect behavior show broken icon ultim experi see screenshot bellow preview pane offer user select multipl view mode easi switch ex tab button sourc view show raw html content format markup view show html markup auto format indent color etc like browser code behind view render view render html imag user imag githubusercont b e ea ea aa baa png imag user imag githubusercont ea ce f ce b png imag user imag githubusercont e ea bb f dd fa png good show html preview accept show html markup auto format indent color etc like browser code behind view option guess differ level secur respect html base content javascript locat javascript inlin markup javascript relat javascript file extern javascript javascript code referenc extern content referenc relat content referenc extern resourc http css locat css inlin markup css relat css file extern css css locat resourc imag extern relat resourc extern resourc http preview pane choos display preview base differ level secur html javascript extern safest render html everyth relat quit safe render html extern content http ask user trust html answer yes render html render markup actual behavior preview pane show x icon tooltip pictur block help prevent sender identifi comput open item view pictur screenshot problem report imag user imag githubusercont fb f ea b de png,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3915,preview html file includ pictur environ window build number microsoft window version powertoy version v powertoy modul report bug applic file explor preview step reproduc creat imag foo png use mspaint screenshot creat html file select file window explor preview page show error icon expect behavior show broken icon ultim experi see screenshot bellow preview pane offer user select multipl view mode easi switch ex tab button sourc view show raw html content format markup view show html markup auto format indent color etc like browser code behind view render view render html imag user imag githubusercont b e ea ea aa baa png imag user imag githubusercont ea ce f ce b png imag user imag githubusercont e ea bb f dd fa png good show html preview accept show html markup auto format indent color etc like browser code behind view option guess differ level secur respect html base content javascript locat javascript inlin markup javascript relat javascript file extern javascript javascript code referenc extern content referenc relat content referenc extern resourc http css locat css inlin markup css relat css file extern css css locat resourc imag extern relat resourc extern resourc http preview pane choos display preview base differ level secur html javascript extern safest render html everyth relat quit safe render html extern content http ask user trust html answer yes render html render markup actual behavior preview pane show x icon tooltip pictur block help prevent sender identifi comput open item view pictur screenshot problem report imag user imag githubusercont fb f ea b de png,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3928,fz editor hotkey quick edit current layout summari new featur enhanc often find small adjust layout e chang ratio zone implement achiev right use custom grid layout edit whenev need make adjust along window assign zone match new size posit option want edit layout open choos layout window click edit select layout button time move custom layout creator window way actual make adjust click appli button twice hotkey instant open edit select layout screen would make process much faster user perspect could look like configur hotkey powertoy set window select layout posit window whenev quick adjust requir hit configur hotkey editor make layout adjust hit escap enter key appli chang close editor adjust appli window layout,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3928,fz editor hotkey quick edit current layout summari new featur enhanc often find small adjust layout e chang ratio zone implement achiev right use custom grid layout edit whenev need make adjust along window assign zone match new size posit option want edit layout open choos layout window click edit select layout button time move custom layout creator window way actual make adjust click appli button twice hotkey instant open edit select layout screen would make process much faster user perspect could look like configur hotkey powertoy set window select layout posit window whenev quick adjust requir hit configur hotkey editor make layout adjust hit escap enter key appli chang close editor adjust appli window layout,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3929,run return recent item result summari new featur enhanc open file item applic recent item right clickabl taskbar applic icon exampl putti recent use save host list powertoy run abl search well applic pin run taskbar would make fast start new session putti open favourit file applic clear concis descript problem new featur would solv describ user would use new function applic propos technic implement detail option unabl say clear concis descript want happen,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3937,run add common use program search barit would nice could add program icon common use program search bar power toy,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3937,run add common use program search barit would nice could add program icon common use program search bar power toy,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951,fancyzon investig guid chang appli templat layout summari templat modif includ chang space around zone chang layout id investig would make sens keep guid appli templat need make sure wont affect desktop well,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3953,imag resize explor shell context submenui idea turn resiz imag resize item shell context menu menu mayb would extra idea abl individu show hide size think show context menu check box toggl switch set window none preset select shown menu item here exampl context menu menu imag resize context menu user imag githubusercont aa eb ac ec e png notic action app ellipsi,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3954,powertoy menu bar ideahi idea new powertoy featur someth like menu bar top look someth like imag user imag githubusercont c e ea da b f png theme like imag imag user imag githubusercont ff ea ac afa png pleas suggest think this,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3957,run support press key twice open run,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3957,run support press key twice open run,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3990,preview pane heic webp file explor support summari new featur enhanc sinc nativ svg support part yes would love see common non support imag type ad well heic webp propos technic implement detail option believ alreadi explor app render webp unsur heic,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997,fancyzon window must resist drag summari new featur enhanc featur work like replac window snap everi singl way window open insid fancyzon remain static unless consider drag happen like window snap propos technic implement detail option make like window snap xd,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997,fancyzon window must resist drag summari new featur enhanc featur work like replac window snap everi singl way window open insid fancyzon remain static unless consider drag happen like window snap propos technic implement detail option make like window snap xd,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3998,tool redo file organ invert order directori tree window explor frequent use archiv system file year use specif system sometim method becom cumbersom access pattern chang would nice powerrenam could chang organiz method directori tree renam file respect parent folder exampl file organ year subject class mayb user would want invert subject year class directori b c b c b c e f b c e f e f could becom invert b c e f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3998,tool redo file organ invert order directori tree window explor frequent use archiv system file year use specif system sometim method becom cumbersom access pattern chang would nice powerrenam could chang organiz method directori tree renam file respect parent folder exampl file organ year subject class mayb user would want invert subject year class directori b c b c b c e f b c e f e f could becom invert b c e f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4017,fancyzon sound event accoust confirm snap window summari new featur enhanc pleas window sound event set individu sound file accoust confirm snap window propos technic implement detail option add new categori follow sound dialog instanc powertoy fancyzon add new event window snap complet trigger window snap new zone grafik user imag githubusercont c e ea fe e png,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4017,fancyzon sound event accoust confirm snap window summari new featur enhanc pleas window sound event set individu sound file accoust confirm snap window propos technic implement detail option add new categori follow sound dialog instanc powertoy fancyzon add new event window snap complet trigger window snap new zone grafik user imag githubusercont c e ea fe e png,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4080,powerrenam allow pad prefix suffix summari new featur enhanc allow pad filenam charact certain number total charact often need renam larg number imag file name upc plu code exist file name variabl length need left pad file name digit exampl follow file name bmp bmp bmp result batch renam would need bmp bmp bmp clear concis descript problem new featur would solv describ user would use new function applic,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4087,run calcul plugin support type calcul math result replac input summari new featur enhanc clear concis descript problem new featur would solv describ user would use new function applic would love see run abl calcul result calcul equat press replac input result similar alfr handl maco propos technic implement detail option clear concis descript want happen open run launcher type press content input field becom continu calcul here,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4115,pictur preview zoom outhi id like option zoom pictur preview use mous wheel least zoom button preview zoom well pan hold space would use press spacebar doesnt interfer anyth file select,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4127,run calcul plugin calcul expans summari new featur enhanc expand calcul implement bit shift modulus oper bitwis oper like maco spotlight well allow implicit multipl number next parenthes number propos technic implement detail option exampl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4129,powerrenam add option revers order filesi need abl revers filenam automat import program file name b c etc dont know mani go creat need delet letter done regex za z enumer item revers order c come b come etc would realli help make use case anyon els need someth like much faster,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4144,run packag app avail via local name environ window build number powertoy version powertoy modul report bug applic powertoy run problem packag app index englisch name detail exampl start search rechner calcul open calcul app app shown rechner german pt run app found local name rechner screenshot imag user imag githubusercont e ea fb f png imag user imag githubusercont ef ea b ff e png relat microsoft powertoy issu,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4162,color window enabl window custom background color theme distinguish environ edit compar config file name alik prod test environ sometim confus content file name cours led alreadi bad mistak appli set wrong environ would safer exampl reddish background notepad edit prod version greenish default background test version dont os machin avail verifi far rememb custom color window possibl present manag propos technic implement detail option add theme entri context menu right click window theme would activ preset theme name like develop test product preset color font titl bar color theme would appli current window possibl could persist next time item open,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4167,doubl click titlebar minim window summari new featur enhanc mac doubl click titlebar minim window great cleanup screen,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4197,window snap start menu problem rd parti softwar macroshey use keyboard specif ann pro machin softwar includ obinskit keyboard allow make macro order compens miss key previous made macro window manag instal powertool macro snap window left right window left arrow window right arrow still snap window desir direct trigger start menu pop window snap alt tab mous click get back window use order make current focus window ive tri pull carnac see happen shown key press noth ordinari extra key press still start menu keep show clear happen snap window left right check macro see time differ key press regist differ time set go stop exact time thing whenev manual push button snap window left right without use macro command work work start menu pop kinda idea anyon els use macro snap window similar problem thank input environ window build number microsoft window version powertoy version step reproduc press macro key window snap left right via obinkit actual behavior window snap left right open start menu key press window key problem happen snap down,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233,run new plugin use microsoft graph data sourc summari new featur enhanc pull data microsoft search includ compani powerapp user profil share file propos technic implement detail option accomplish use microsoft graph api doc microsoft en us graph overviewview graph rest,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4235,fanci zone add default launch zone per applicationallow applic e g file explor launch alway zone second screenshot allow select multipl neighbour zone need launch webbrows alway zone first screenshot allow altern zone zone alreadi block applic screenshot user imag githubusercont f ca ab ea e bb e c png screenshot user imag githubusercont fc dfb ab ea f ebaa png,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4256,resiz window windowsi want abl resiz window window edit shortcut fun cannot see entir path firefoxshortcut user imag githubusercont edfb abd ea ddf dfb e jpg primari window want abl resiz add argument program,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4283,run add option run command differ shell set runtim edit set aspect featur see microsoft powertoy issu way select differ shell runtim need make sure ux consist set runtim add set select default shell termin affect powertoy run detect third parti termin suggest spec microsoft powertoy wiki launcher set user see third parti termin dropdown list default termin imag user imag githubusercont c ac f ea c f b png,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4294,move mock input handl keyboardmanagertest project commonmov mock input low level keyboard logic introduc common class interfac use test low level keyboard hook anyth involv keyboard input comment mention file use microsoft powertoy pull issuecom,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4306,fancyzon abil handl app hardcod launch maxim summari new featur enhanc number applic errant behavior somewhat user unfriend alway insist launch maxim even though inappropri especi larg high resolut monitor user want multitask work project requir sever app open side side exampl would blender mani other window store modern app built annoy behavior alway launch maxim last time use resiz beyond certain size limit correspond height desktop k monitor mean order kept zone must zone signific smaller might want order avoid maxim next launch problem launch maxim defeat fancyzon clear concis descript problem new featur would solv describ user would use new function applic propos technic implement detail option clear concis descript want happen possibl option detect applic launch maxim address automat normal applic window resiz reposit last known zone,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4358,html tab break markdown previewad collaps section markdown use html detail tag support embed markdown detail tag show use html tag detail click expand add collaps section shown line break render,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4366,fancyzon option add button exclud window name drag drop widget summari new featur enhanc would find faster drag drop target crosshair window add list exclud window name fancyzon option imagin button look like crosshair click pickup drag window drop window name ad list exclud item propos technic implement detail option could probabl done creat drag droppabl widget bound option window captur window handl upon dragent add window name list upon dragdrop enabl user drag drop oper window base applic handl seri event notabl dragent dragleav dragdrop event doc microsoft en us dotnet framework winform advanc drag drop oper clipboard support,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4390,powerrenam invok via command promptanoth use case interest renam download file name use regex powerrenam file pattern e e insid name run tool twice order replac file singl digit name pad lead second time doubl digit name command line interfac abl run renam command paramet twice singl batch would trick origin post shaybc microsoft powertoy issu issuecom,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4431,remov show window hack use fix set blank dialogth code introduc fix remov fix made wpf xaml island,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452,kbm export load key remap file preset summari new featur enhanc featur allow group remap key activ deactiv quick propos technic implement detail option would like either save load button allow save remap key file load back sever group key remap group toggleabl like e c ffc c b e user imag githubusercont f f b ea f png,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4464,task switcher vim navig shortcut summari new featur enhanc hand keyboard press alt tab switch window bit inconveni reach arrow key navig window open would cool could use hjkl vim style navig key move arround current open window clear concis descript problem new featur would solv describ user would use new function applic propos technic implement detail option task switcher open alt tab h remap left arrow j remap arrow k remap arrow l remap right arrow clear concis descript want happen,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4475,run remov tlpimp microsoft search interop nuget packag wox project actual behavior tlbimp microsoft search interop nuget packag use microsoft plugin index project right nuget packag ad wox csproj file net core dlls automat creat rather refer dep json depend file expect behavior nuget packag must ad plugin project wox project file,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4484,run open touchpad touchscreen gesturewould nice could launch use touchpad set tap finger gestur,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4501,implement popular taskbar tweaker featuresimpl popular featur taskbar tweaker tt rammichael taskbar tweaker like dont group pin item taskbar associ action middl clic item close etc chang action hover item show thumbnail noth etc tt need work everi time window gain major updat like big patch think microsoft could integr popular tt featur powertoy maintain honest featur integr window d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4508,kbm chord key supporthi think use add support dead key even chord exampl current use autohotkey insert accent letter type exampl alt press alt map key thus dead key enter mode map appli case kbm go support could ditch autohotkey,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4544,run allow index network drive summari new featur enhanc store media file smb attach server would nice could search file via powertoy run somewhat relat to,
